label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
default,0.0,0.0,0.0,-0.1549509731837933,-0.3857638258014943,0.15089030100433176,-0.20497009427823495,-0.7457342443041123,0.18829935653614366,-0.2519675076287067,-0.9918486203078496,0.19210554019615467,-0.322486952773101,-1.1612916124954684,0.18321491033568335,-0.026737706314339714,-1.0543906293338294,0.03636764349340543,-0.22623867407945777,-1.488097272375302,-0.014818305154233461,-0.3629059460712297,-1.73349998673153,-0.04289521855432786,-0.4756229861955044,-1.9394280068050926,-0.06502700805626398,-0.020723508606649548,-0.9997811248818465,-0.08528493501754887,-0.23437079256389973,-1.5381844046052828,-0.14489506869744825,-0.3838506750140552,-1.81527552033521,-0.17576933135614492,-0.5094642960239855,-2.033568185824589,-0.20025871106570683,-0.08324612095498471,-0.8805512205651166,-0.19584363438966337,-0.3316276984950686,-1.3638190757920763,-0.25779054597967616,-0.4909947304651659,-1.6324468563522103,-0.2991953938336654,-0.6081418244469565,-1.8501201785585666,-0.32943935654174544,-0.20548864849577494,-0.7337559365120171,-0.29058158095739756,-0.4077638322192188,-1.106326338601622,-0.35292870247856095,-0.5471154570804815,-1.3062028407775959,-0.38453890332276847,-0.6673836974701169,-1.480512557597302,-0.40805654631146443
default,0.0,0.0,0.0,-0.2829410551144796,-0.36597066893874336,0.08091792195313151,-0.32728615628184493,-0.7314594506202994,0.09282569723195176,-0.3513441456856325,-1.0013700204185938,0.08163888381697097,-0.38507918309457,-1.2091644927671155,0.061842001251369155,-0.021877290888865968,-1.0388922913168959,0.010486373286449089,-0.20310351716406722,-1.4567528681678186,-0.044726818700634115,-0.3255282686734323,-1.7030197153685296,-0.08185085060946436,-0.42911083783932713,-1.9180030716548848,-0.11171646333557021,0.00663168653938866,-0.999973914428799,-0.07839986561039639,-0.2024199891396879,-1.5250237693013995,-0.1408236040717666,-0.3418091738626927,-1.7932709248289365,-0.17846619421114576,-0.45422438980647756,-2.0135202542502553,-0.20950482036516077,-0.03907168245927899,-0.8936630919770245,-0.16394651798381005,-0.27342365972645244,-1.3854344085141121,-0.23745325904145845,-0.4294179372159947,-1.6539129871013318,-0.28521921962565655,-0.5459626388956369,-1.8668594298750367,-0.3187142898746067,-0.15654476166631917,-0.7635191120180529,-0.24085500103385937,-0.3188951174311343,-1.1337979604475985,-0.31206383682919153,-0.44636381752611554,-1.3315654428542032,-0.35081560376134585,-0.5602195687812798,-1.499187386448468,-0.3800857689828211
default,0.0,0.0,0.0,-0.333445858626164,-0.3303045490825054,0.037029165515649005,-0.4017775929144912,-0.6911793399826704,0.03311405888252343,-0.4560177577473638,-0.9532997425713796,0.009855019638935739,-0.5157318737198842,-1.1518593159997619,-0.02344085532593998,-0.04192177078103979,-1.0223019875428474,0.0016561604852321776,-0.18739170403679065,-1.4092900339001126,-0.05389568366509892,-0.29200528063847514,-1.6612364270778135,-0.10219202120097527,-0.3914761534668313,-1.8821173577311259,-0.1449645952430294,0.010887075360782707,-0.999936778353408,-0.0684428140280631,-0.17796848269556487,-1.4837049315662152,-0.14373520777564663,-0.30868788821197296,-1.7533708190911315,-0.20498389200753558,-0.42293262934142684,-1.986843393403084,-0.25330454262857327,-0.0069894373109654845,-0.9059917245797104,-0.13780648406185667,-0.20267599977424533,-1.37873051931033,-0.21554795698054743,-0.33084798337386934,-1.6506358040658409,-0.2679630637595843,-0.4369049025923564,-1.8697202187537767,-0.3062287064700762,-0.10670456086637288,-0.7864805039706524,-0.20350160424886543,-0.23026242189927942,-1.12619200673013,-0.27261464321265333,-0.3240301817089398,-1.3490964933586167,-0.31465668272162456,-0.4038440578011745,-1.5502475764315424,-0.34901605255326623
default,0.0,0.0,0.0,-0.26636245920077367,-0.2555951037021174,0.007165120068237291,-0.3679097403803149,-0.6031794808206171,0.007819066099585102,-0.40113634528954545,-0.8289599447224161,-0.013431867298123684,-0.4263613943491416,-0.9960676194108439,-0.03994552535382002,-0.1301006225528165,-1.0069124412061856,0.04583847429283698,-0.20142455450917024,-1.3724642868142398,-0.016780073025906984,-0.2694974305782138,-1.624839482056943,-0.08099340313346422,-0.3302845669634353,-1.832687992433098,-0.1340820604980071,-0.06155007596593155,-0.9981001327499938,-0.022117724631926655,-0.14921778743071723,-1.4323928575670564,-0.09753869270816308,-0.23149297113898665,-1.7139325044196474,-0.1724541400410157,-0.30914270433714824,-1.9666499765637295,-0.22544548324372632,-0.012733206445999576,-0.9368160167403387,-0.10063367383396671,-0.10954952664012536,-1.3523033957639334,-0.1811573893988879,-0.20032301595214624,-1.6252835915085644,-0.24762420466671128,-0.28310230526466307,-1.8547973792218464,-0.2925294859446569,0.0056019396149154166,-0.8356197475342064,-0.18220413261919852,-0.05640810685448129,-1.1412199204226283,-0.2573185829951779,-0.13169247449509344,-1.3501591654509286,-0.3025601070786925,-0.20505075875312964,-1.5366798481146882,-0.3348671732540468
default,0.0,0.0,0.0,-0.21538859094480897,-0.18761338092367788,-0.034969321946819065,-0.3910500827369223,-0.4896583270443974,-0.07003388053843784,-0.5203547905074083,-0.6807174375815189,-0.1172516332355998,-0.6369974099803263,-0.8020038275071688,-0.16913145189739134,-0.20623808161202153,-0.9861733337287083,-0.028464492172249365,-0.2591651933408121,-1.3755839067356892,-0.1066409319267096,-0.3138377766078575,-1.6050340006259323,-0.17699492812272147,-0.3665578338621978,-1.8030943579528216,-0.2302049717915433,-0.12331890898839451,-0.992363172754379,-0.08003785919831867,-0.16814260881622,-1.4395162072386194,-0.15657084753631376,-0.21519034729905873,-1.7261626071586782,-0.22271873815292156,-0.26484214939057693,-1.9747830934568826,-0.2701355025450461,-0.03563284617414854,-0.9328801088810409,-0.14386977711834603,-0.05446344201737668,-1.3823521302927329,-0.2208258591318765,-0.0951773539844735,-1.6609337236533672,-0.27809455017708107,-0.14625651032539344,-1.896649476068884,-0.3169736070674007,0.055571751522272755,-0.8156636262230564,-0.21359990722726938,0.08408312946768107,-1.1501433195637338,-0.2817529569648691,0.06825401198028554,-1.3848203216483017,-0.31754868753801124,0.03485285597028444,-1.593329394357751,-0.3429607115732451
default,0.0,0.0,0.0,-0.21850776128604438,-0.1617291006009256,-0.07562337936649627,-0.39612011279532344,-0.4273774776497513,-0.13404092882090632,-0.5398671892570959,-0.6075612930571227,-0.19513450303798846,-0.680179646883416,-0.7344601807274272,-0.2574220684349152,-0.22865583210468482,-0.9723300362249742,-0.05554908927139131,-0.2846120065840444,-1.336440745981517,-0.13495230842907127,-0.324072899079487,-1.5594912934807543,-0.20618895321090852,-0.348267460879272,-1.7487515697407647,-0.2594833675407633,-0.12209175470170762,-0.9925150611092478,-0.08953233558660624,-0.15898518350216612,-1.4183580163999698,-0.1617229732513867,-0.19603462022384668,-1.6808136757846401,-0.2243654455574184,-0.22391381355335008,-1.8980817074573832,-0.2690004896566407,-0.013676472193630676,-0.940204405062548,-0.13954777787278366,-0.014614964289529382,-1.3795982706160026,-0.217284266569747,-0.04298907163692679,-1.6439908061223412,-0.27324128831434824,-0.07229967097866878,-1.8737014695633232,-0.31187722225627723,0.0952386134694726,-0.8221075198649548,-0.198240507966016,0.145966744719844,-1.1510179979033628,-0.2704926209743977,0.15409004606518747,-1.3773563790073295,-0.30729668412625016,0.14921957654737641,-1.5882058625593656,-0.3326038024155197
default,0.0,0.0,0.0,-0.24438492420686625,-0.1414674770167062,-0.07929424193881386,-0.45054216938044783,-0.39424293979983493,-0.13073803594038128,-0.6261011323833036,-0.5666631564332438,-0.18352230944835599,-0.7798713436096304,-0.6781243979552941,-0.23508191482182184,-0.27374560193759345,-0.9417953603595324,-0.024913690874473243,-0.3360104616370587,-1.283514598893721,-0.09026863028119919,-0.3731193308453912,-1.4941355249721338,-0.15637378008971228,-0.39499252311856126,-1.6637059551105335,-0.20668735302684166,-0.15441801645594566,-0.9880019706812695,-0.04951039518085614,-0.20604208931250945,-1.3904642135762186,-0.10843676834211262,-0.24232110857032738,-1.6360970163519526,-0.16591753612042018,-0.26923012229971505,-1.8333990326623057,-0.20772287284354155,-0.028056719541783546,-0.9618592357300201,-0.09212767236227432,-0.04128016552910299,-1.3767099375973397,-0.15828555734787228,-0.06308422147675948,-1.6212701641280316,-0.20767231824328694,-0.08545956179839669,-1.8250974295140645,-0.24164732396893976,0.10343372216582192,-0.8704607993567004,-0.1442468833147957,0.1477361939371909,-1.190622989124789,-0.20236983765849692,0.16377624954504705,-1.4005957889070557,-0.2302586394065795,0.16853980658623893,-1.5889897073993757,-0.24924739675535185
default,0.0,0.0,0.0,-0.24404153286871447,-0.13691833122710484,-0.06227786575648298,-0.46236990286704216,-0.38652581798682495,-0.10051114866616331,-0.6311811962971685,-0.560922683048875,-0.14265785447381746,-0.7773464446305466,-0.6692828570855752,-0.1843594102725823,-0.2827673753278361,-0.9346347411210052,-0.006039041110808453,-0.3496138782605449,-1.26088705409992,-0.060265214741155176,-0.3944399943713755,-1.4591109311676396,-0.12009729421047807,-0.42679196952318915,-1.6201290242822102,-0.16772396149305055,-0.1626247439070682,-0.9866844047586908,-0.03520643471084361,-0.20636028237761606,-1.3781353304331987,-0.08262727062537324,-0.23453114739247743,-1.6139319275866153,-0.13356134004791595,-0.25405881545705966,-1.79922233433135,-0.1731111408095611,-0.037442251561419435,-0.9637215225989434,-0.081218998964323,-0.043517633885942056,-1.3730761681825758,-0.14026926267738882,-0.060279622367981456,-1.6085600416702828,-0.1879553764611706,-0.08145011802686188,-1.8036274664129792,-0.22264525106140898,0.09342158074278521,-0.8746168995753817,-0.1353212544413359,0.15628209623046854,-1.1860213249441962,-0.18986888405465455,0.17573635597419618,-1.397484856753638,-0.21855396328257135,0.17921776668507153,-1.5870554115854434,-0.23947547974976005
default,0.0,0.0,0.0,-0.24400518281366856,-0.108831284082934,-0.050007282196128364,-0.4672430771505416,-0.36808342023321255,-0.0803512109180158,-0.643519055808692,-0.5382195122919827,-0.11573328146761537,-0.8067673620168779,-0.6203451135313578,-0.15340188544830888,-0.309078044163846,-0.9253075355276131,-0.005282919000100968,-0.3941477887578896,-1.2513612472092766,-0.05213733867556538,-0.458702057085763,-1.443779216618785,-0.10461120614898123,-0.5111847325458359,-1.6018524209536296,-0.14717011711693198,-0.18753300361190015,-0.9822546758720199,-0.03872765505288932,-0.23451508974594273,-1.3833453476716042,-0.07717902862292293,-0.27458635324622,-1.62284031051545,-0.12162621268969061,-0.3095538545888135,-1.806549208119278,-0.15864492990799123,-0.06344797193372205,-0.961766376640386,-0.08684863210797773,-0.04936665859402041,-1.3729171161109204,-0.13856954112881414,-0.07131805895838574,-1.6044953875622845,-0.18590457042084593,-0.1072405782802313,-1.7885490937917914,-0.2226075669332444,0.059045292338841794,-0.874107276384722,-0.14167054958370415,0.13336046863718362,-1.1919694476800968,-0.19095075389061325,0.14991552908143532,-1.4023347697523867,-0.22001787952071408,0.14306373156955354,-1.5860302911595285,-0.24353205226117128
default,0.0,0.0,0.0,-0.26905489392397136,-0.10937515640956676,-0.03295377128334829,-0.5068987086097573,-0.378997344165537,-0.055324632818146126,-0.68192362568923,-0.5478298965315263,-0.08473810242142388,-0.8374129139531665,-0.6191922694344151,-0.12227558059138105,-0.3397897074585467,-0.9257070995122537,-0.011125112593200079,-0.42804799243875596,-1.268797827465284,-0.06928031578537076,-0.5060098189015036,-1.4749314047140714,-0.1287283592636622,-0.5776849472978605,-1.6429532292927875,-0.17489634198634876,-0.21618509247732798,-0.9763486932584501,-0.05969693655872993,-0.2512684749952046,-1.3952748121853749,-0.10870661046630387,-0.308445483430829,-1.6626155343250852,-0.16433548055688096,-0.36377657681676046,-1.8721726037128166,-0.2102671043257613,-0.10168855138602928,-0.9445774356183135,-0.12075126141794286,-0.08247387158947064,-1.3490984742228593,-0.17937586905870517,-0.12304907238975347,-1.611420446368801,-0.23794065587753088,-0.1721621423902106,-1.8315944920547869,-0.2846315688039633,-0.0018355653332596865,-0.8435745529459887,-0.18668178509848798,0.04063384919340473,-1.1502480786758043,-0.24550050382714728,0.030239283988919473,-1.369146521811389,-0.28173569658402386,0.005364603017913897,-1.5625377653685304,-0.31211257250625546
default,0.0,0.0,0.0,-0.2775184485455367,-0.1387265323348681,0.006304393357230648,-0.481478055485907,-0.4027926336929731,-0.006690114488080897,-0.640780475254515,-0.5428145152709736,-0.03846527597528822,-0.7900818037984015,-0.6249437080037987,-0.07967057425961666,-0.3347949438945313,-0.9315559999510017,0.03832703013129252,-0.424342454684092,-1.257430777974955,-0.021253084184471863,-0.5091256383755478,-1.4509134443722775,-0.0852468337043103,-0.592131129147511,-1.6101042492417919,-0.13494020978183846,-0.2500338850499373,-0.9682332722068797,-0.031403108788325106,-0.3032485447071552,-1.3876629101490032,-0.08065352699430774,-0.37345882926564156,-1.6451030051305278,-0.1379114061008869,-0.4432215534891027,-1.8579449125319216,-0.1844985733843471,-0.16780760716819623,-0.9273474357972012,-0.11247443664172095,-0.19010835206623639,-1.3388094870963188,-0.16543361485831082,-0.24444741625426641,-1.5904361409725754,-0.21378722000856895,-0.3049723014328055,-1.8077587151220103,-0.2542321005151213,-0.09369179180621051,-0.8240105316456277,-0.1969042419488785,-0.08133511987083014,-1.1310651003823367,-0.24097755606306595,-0.10460033197386061,-1.3355200397151352,-0.2615711378706021,-0.14373555363483262,-1.519776644971089,-0.282372071321302
default,0.0,0.0,0.0,-0.3581012409531997,-0.1464835551896572,0.08097184640473878,-0.540077761921029,-0.43243922336410123,0.11794366599488104,-0.6951830954547763,-0.6086731488265514,0.13093483432779615,-0.8292011003671214,-0.7207158340014779,0.13868883820499286,-0.26208863922819603,-0.9396930914820584,0.10444672571572912,-0.44679019849597,-1.3303408846412725,0.09575740538479682,-0.5800775582945626,-1.556518233527629,0.08857163904601295,-0.6891093263364938,-1.7285704547987926,0.08007661494187758,-0.18833711750093932,-0.982100388405678,0.02018173496254067,-0.40093563682192424,-1.4799286736962396,-0.005694101629607966,-0.5387931450494947,-1.7573824405486649,-0.023446064338520173,-0.6478687849986132,-1.9667528175097162,-0.035535928061962596,-0.17767078970919678,-0.9503892995997771,-0.06815616950938205,-0.4074052016866698,-1.422498450024452,-0.11264624817274523,-0.563133990593366,-1.691227635982702,-0.14678404630971692,-0.6750755332363173,-1.9004933132301145,-0.16945132681029373,-0.24938096345229857,-0.8728581537819697,-0.1503481348346196,-0.43381265120450935,-1.229459686945695,-0.21134161702225499,-0.5565395686522197,-1.4538695908360122,-0.24879974781061479,-0.6585819490155963,-1.6465150481954707,-0.27450913007010647
default,0.0,0.0,0.0,-0.3896602297668205,-0.28119790422271923,0.03563247488901995,-0.5657190527530013,-0.6246272232303793,0.0087452476762028,-0.7065013497566626,-0.904999602899359,-0.034022909201456335,-0.8330851678551421,-1.134451482769424,-0.08227745450735867,-0.26221013067913485,-0.9992209210838786,-0.04005459584766392,-0.47767770966575984,-1.4040386464025978,-0.10442241203421637,-0.5986204826918838,-1.6422393381502887,-0.1544167735210393,-0.714494100222735,-1.8463999005925404,-0.1971000285415554,-0.20891937835500124,-0.9779288141193949,-0.11599876807304309,-0.4833285599095464,-1.4582480133417686,-0.1885504358925091,-0.6254313654223235,-1.7110917244777153,-0.24098025281788543,-0.7458782094163068,-1.9270851205491564,-0.28764876365263115,-0.22035079062849397,-0.8659294206497758,-0.18898134659662108,-0.4992443614303138,-1.314419615791717,-0.26246852227828854,-0.6365562184203505,-1.5621535331315197,-0.3064223001071762,-0.7407988943458163,-1.764689981154079,-0.34463361431342415,-0.31211360974491476,-0.6764646837599931,-0.25674259749902667,-0.5136830079682593,-0.9388132681851187,-0.3194955469896948,-0.6454829409988823,-1.1037849231092545,-0.3506419693770096,-0.755452309578481,-1.2575907323307056,-0.38064768410964356
default,0.0,0.0,0.0,-0.039943940299021916,-0.3693938564057255,0.14403030269644065,-0.08126096858772297,-0.7090145037894859,0.16665387485664807,-0.14385883401831084,-0.9753674800486888,0.1567399959016458,-0.20915372799836812,-1.141607394961502,0.1295005395602667,-0.1884522731871817,-0.9978311488923859,-0.0026250825757056684,-0.47776963939923306,-1.4064038670493786,-0.047560787567517,-0.6636675129185301,-1.5943670726417123,-0.06069792011886352,-0.7905391964726436,-1.738822769262179,-0.06750546062645822,-0.25847798729994526,-0.9660127481101478,-0.11771339990091345,-0.5813109873176397,-1.5238545709695082,-0.17182735649951447,-0.7783506338602003,-1.8204509502190973,-0.19308143489252497,-0.9232373838412645,-2.042830276934291,-0.20943413383750598,-0.3710712024536343,-0.8303934553789817,-0.2167525408201353,-0.7134290323437579,-1.307997538873924,-0.2820020874293157,-0.9038532828209142,-1.5719925785161641,-0.33287721414801796,-1.0332639124695966,-1.776988788618107,-0.36926895428407225,-0.5306731742842385,-0.6238835551039146,-0.2950870206283793,-0.8243024674572371,-0.9334193886267237,-0.3636253283095186,-1.0025235884290706,-1.0750556947975336,-0.3916519668752391,-1.1642205327930055,-1.1811345954555383,-0.4094275029157984
default,0.0,0.0,0.0,0.06391590154674738,-0.3776799075666603,0.10955050427263985,0.08324248329350387,-0.6907877611413379,0.10986581059688376,0.0795034322236254,-0.9271612798719416,0.08400699137612234,0.08842665860996375,-1.0938237527012282,0.04294248161102159,-0.17540868949430352,-1.0379472702366053,-0.02874988074298459,-0.44616740169864616,-1.4526986737869056,-0.07284231107390379,-0.6192102929610656,-1.6414774313622333,-0.08554783240225623,-0.7509063945359489,-1.776673633296235,-0.09228174272451471,-0.30330156466556135,-0.9528902511041968,-0.1250439721093751,-0.5867412979922636,-1.4556663795494265,-0.18099721361075985,-0.7719864400438469,-1.718045679946049,-0.1996128549278853,-0.9141494516616986,-1.9059032670151166,-0.20937687749050088,-0.43768036897340445,-0.7675888780541853,-0.20748148631693586,-0.7593446440771238,-1.1692956830110526,-0.2665342598950375,-0.9483714138706846,-1.401079113750754,-0.30070303229645945,-1.0860390488702623,-1.583649125013978,-0.3206173396940063,-0.5692618983373623,-0.515243273165179,-0.2732867587206395,-0.8653430552400696,-0.7773430322627721,-0.33006178895540006,-1.0469601186557584,-0.9110633256508321,-0.34230258218388393,-1.2039488736715611,-1.0258922379113176,-0.3431777624364627
